segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription,final_selection
REC114_SEG0007,REC114,SPK009,train,vad_v2_spk009,97.112,108.328,11.216,data/processed/segments/REC114/REC114_SEG0007.wav,reviewed,rami yudef ɣar urcalim thaj tendint qaɛ iwḍan nnan min iɛna wa rɣaci inna d wa d anabi yasuɛ zi nnasira ḍi ljalil,no
REC114_SEG0008,REC114,SPK009,train,vad_v2_spk009,112.728,115.624,2.896,data/processed/segments/REC114/REC114_SEG0008.wav,reviewed,adaf n yasuɛ ḍi zzawect tameqqrant,no
REC114_SEG0009_PART01,REC114,SPK009,train,vad_v2_spk009,116.152,129.652,13.5,data/processed/segments/REC114/REC114_SEG0009_PART01.wav,reviewed,yudef yasuɛ ɣar zzawect tameqqrant n arebbi issuffeɣ marra inni izznuzan d yinni issaɣen ḍi zzawect tameqqrant uca iqreb ttwaber n isarrafen n tenɛacin d rekrasi n yinni i,no
REC114_SEG0009_PART02,REC114,SPK009,train,vad_v2_spk009,129.652,143.152,13.5,data/processed/segments/REC114/REC114_SEG0009_PART02.wav,reviewed,zznuzan idbiren inna asen aqa tura ṭaddarṭ inu ad tettwasemma ṭaddarṭ n tzadjit maca kenniw tarrim tt d ifri n iceffaren iwyen dd ɣares ḍi zzawect tameqqrant,no
REC114_SEG0010,REC114,SPK009,train,vad_v2_spk009,143.152,156.584,13.432,data/processed/segments/REC114/REC114_SEG0010.wav,reviewed,idarɣaren d ineɛḍaben uca issgenfa ten umi zrin imeqqranen n ikehhanen d imsermaden n idlisen lmuɛjizat i yegga u aqa iḥenjiren ttraɣan ḍi zzawect tameqqrant qqaren,no
REC114_SEG0011_PART01,REC114,SPK009,train,vad_v2_spk009,157.016,168.192,11.176,data/processed/segments/REC114/REC114_SEG0011_PART01.wav,reviewed,usanna i mmis n dawud xeyyqen attas nnan as ma tesrid min qqaren yina inna asen yasuɛ wah ma war teɣrim ɛemmas,no
REC114_SEG0011_PART02,REC114,SPK009,train,vad_v2_spk009,168.192,179.368,11.176,data/processed/segments/REC114/REC114_SEG0011_PART02.wav,reviewed,zeg iqemmumen n iḥenjiren d iseyman tesswejḍeḍ cek ttesbiḥ rexdenni ismeḥ ḍaysen iffeɣ barra i tendint ɣar bayt ɛanya insa din,no
REC114_SEG0012,REC114,SPK009,train,vad_v2_spk009,184.44,185.832,1.392,data/processed/segments/REC114/REC114_SEG0012.wav,reviewed,artu yuzɣen,no
REC114_SEG0013,REC114,SPK009,train,vad_v2_spk009,187.704,204.584,16.88,data/processed/segments/REC114/REC114_SEG0013.wav,reviewed,ɣar ssbeḥ zic rami dd iḍwer ɣar tendint tuɣa ḍayes raz izra ijjen wartu x webrid iruḥ ɣares war ḍayes yufi mɣir tifray waha xenni inna i wartu war zzayek tteffeɣ rɣidjet ɛemmas rexdenni yuzeɣ wartu deɣya,no
REC114_SEG0014_PART01,REC114,SPK009,train,vad_v2_spk009,205.048,218.304,13.256,data/processed/segments/REC114/REC114_SEG0014_PART01.wav,reviewed,umi zrin imeḥḍaren man aya tbehten nnan mammec igga wartu yuzeɣ deɣya yasuɛ yarra dd inna asen s tidett necc ad awem iniɣ mara daywem l iman u war tcekkim ca aqa war tetteggem,no
REC114_SEG0014_PART02,REC114,SPK009,train,vad_v2_spk009,218.304,231.56,13.256,data/processed/segments/REC114/REC114_SEG0014_PART02.wav,reviewed,min imsaren i wartu waha maca ɛawed mara tennam i wedrar a meksi wḍa ḍi rebḥar ad yiri d qaɛ min ɣa tettarem ḍi tzadjit s l iman ad t tettfem,no
REC114_SEG0015,REC114,SPK009,train,vad_v2_spk009,237.656,239.976,2.32,data/processed/segments/REC114/REC114_SEG0015.wav,reviewed,aseqsi x ttesriḥ n yasuɛ,no
REC114_SEG0016_PART01,REC114,SPK009,train,vad_v2_spk009,240.76,254.64,13.88,data/processed/segments/REC114/REC114_SEG0016_PART01.wav,reviewed,rami yudef ɣar zzawect tameqqrant usin dd ɣares imeqqranen n ikehhanen d imɣaren n rgens am tuɣa issermad nnan s man ssulṭa i teggid timesrayin a wi d ac iwcin ssulṭa ya,no
REC114_SEG0016_PART02,REC114,SPK009,train,vad_v2_spk009,254.64,268.52,13.88,data/processed/segments/REC114/REC114_SEG0016_PART02.wav,reviewed,yasuɛ yarra dd inna asen ura d necc ad kenniw sseqsiɣ ijjen useqsi u mara tarrim dd xafi ura d necc ad awem iniɣ s man ssulṭa i tteggeɣ timesrayin a,no
REC114_SEG0017,REC114,SPK009,train,vad_v2_spk009,269.208,284.68,15.472,data/processed/segments/REC114/REC114_SEG0017.wav,reviewed,aseɣḍas n yuḥanna manis netta zeg ujenna niɣ zeg iwḍan mcawaren niṭni jar asen nnan mara nenna zeg ujenna ad aneɣ ini mayemmi war zzayes tuminem u mara nenna,no
REC114_SEG0018,REC114,SPK009,train,vad_v2_spk009,285.368,304.392,19.024,data/processed/segments/REC114/REC114_SEG0018.wav,reviewed,zeg iwḍan xenni dayneɣ tiggʷudi zi rɣaci minzi marra ḥessben yuḥanna d anabi arrin dd nnan war nessin inna asen netta xenni ura d necc war d awem qqareɣ s man ssulṭa i tteggeɣ man aya,no
REC114_SEG0019_PART01,REC114,SPK009,train,vad_v2_spk009,308.184,319.248,11.064,data/processed/segments/REC114/REC114_SEG0019_PART01.wav,reviewed,amedya n ṭnayen n wawmaten min d awem ittɣir kenniw ijjen weryaz tuɣa ɣares ṭnayen n iḥenjiren iraɣa x umezwaru inna a mmi uyur,no
REC114_SEG0019_PART02,REC114,SPK009,train,vad_v2_spk009,319.248,330.312,11.064,data/processed/segments/REC114/REC114_SEG0019_PART02.wav,reviewed,ass a ad ṭxedmeḍ deg umarjeɛ n uḍir netta yarra dd inna necc war xseɣ ca maca awarni man aya indem uca iruḥ din,no
REC114_SEG0020,REC114,SPK009,train,vad_v2_spk009,330.936,345.16,14.224,data/processed/segments/REC114/REC114_SEG0020.wav,reviewed,uca yusa dd netta ɣar wenni wiss ṭnayen inna as amenni beɛda wanita yarra dd xas wah a sidi maca war iruḥ ca man wen zzaysen i iggin rxaḍar i babas niṭni arrin dd xas,no
REC114_SEG0021_PART01,REC114,SPK009,train,vad_v2_spk009,345.784,359.648,13.864,data/processed/segments/REC114/REC114_SEG0021_PART01.wav,reviewed,wenni d amezwaru yasuɛ inna asen s tidett necc ad awem iniɣ aqa ayt n ḍḍariba d temɣarin n farq ccɣer ad awem izwaren ɣar tgeldit n arebbi minzi yuḥanna yusa dd ɣarwem deg webrid n t,no
REC114_SEG0021_PART02,REC114,SPK009,train,vad_v2_spk009,359.648,373.512,13.864,data/processed/segments/REC114/REC114_SEG0021_PART02.wav,reviewed,segda kenniw war zzayes tuminem maca ayt n ḍḍariba d temɣarin n farq ccɣer aqa niṭni umnen zzayes rami tezrim man aya war tetubem ca ɣar uneggaru maḥend ad zzayes tamnem,no
REC114_SEG0022,REC114,SPK009,train,vad_v2_spk009,378.488,381.864,3.376,data/processed/segments/REC114/REC114_SEG0022.wav,reviewed,amedya n ixemmasen deg umarjuɛ n tzayart,no
REC114_SEG0023_PART01,REC114,SPK009,train,vad_v2_spk009,383.224,394.96,11.736,data/processed/segments/REC114/REC114_SEG0023_PART01.wav,reviewed,srem ɛawed i yijjen umedya nneɣni tuɣa din ijjen weryaz bab n ṭaddarṭ igga ijjen umarjeɛ n uḍir izzu ḍayes tizayarin netta iquwwar as dd s,no
REC114_SEG0023_PART02,REC114,SPK009,train,vad_v2_spk009,394.96,406.696,11.736,data/processed/segments/REC114/REC114_SEG0023_PART02.wav,reviewed,yijjen wefray iɣza ḍayes tasirt n uḍir uca ibna ḍayes ict n ssumɛet xenni yarhen amarjeɛ nni n uḍir i ca n ixemmasen uca isafar,no
REC114_SEG0024,REC114,SPK009,train,vad_v2_spk009,407.352,416.424,9.072,data/processed/segments/REC114/REC114_SEG0024.wav,reviewed,umi dd tiweḍ rweqt n ssabet n rɣidjet issekk imsexxaren nnes ɣar ixemmasen nni ḥima ad dd awyen rɣidjet nnes,no
REC114_SEG0025_PART01,REC114,SPK009,train,vad_v2_spk009,417.464,430.784,13.32,data/processed/segments/REC114/REC114_SEG0025_PART01.wav,reviewed,ixemmasen ttfen imsexxaren nnes wtin ijjen nɣin nneɣni uca arejmen ɛawed ijjen nneɣni ɛawed issekk imsexxaren nneɣni ktar zeg umezwaru uca,no
REC114_SEG0025_PART02,REC114,SPK009,train,vad_v2_spk009,430.784,444.104,13.32,data/processed/segments/REC114/REC114_SEG0025_PART02.wav,reviewed,ggin ḍaysen ɛawed amenni ɣar uneggar issekk asen dd mmis inna nican ad weqqaren mmi maca rami zrin ixemmasen mmis nnan jar asen aqa d awrit,no
REC114_SEG0026,REC114,SPK009,train,vad_v2_spk009,444.792,453.544,8.752,data/processed/segments/REC114/REC114_SEG0026.wav,reviewed,zidem ad t neneɣ ad as nekkes rwart i neccin ttfen t nḍaren t barra i umarjeɛ n uḍir uca nɣin t,no
REC114_SEG0027,REC114,SPK009,train,vad_v2_spk009,454.2,473.8,19.6,data/processed/segments/REC114/REC114_SEG0027.wav,reviewed,mara yusa dd bab n umarjeɛ nni min ɣa yegg deg ixemmasen nni nnan as ad yareddedj iɛeffanen nni qaɛ uca ad iwc amarjeɛ n uḍir i ixemmasen nneɣni inni d as i ɣa iwcen rɣidjet ḍi rweqt nnes yasuɛ inna asen ma war teɣrim ɛemmas deg idlisen,no
REC114_SEG0028,REC114,SPK009,train,vad_v2_spk009,474.264,486.504,12.24,data/processed/segments/REC114/REC114_SEG0028.wav,reviewed,azru i iɛiffen ibennayen aqa iḍwer d azru azedjif n teɣmart manaya it wag zi sidi aqqat ijjen ḥajjet s ṭebhet tittawin nneɣ,no
REC114_SEG0029,REC114,SPK009,train,vad_v2_spk009,488.184,497.992,9.808,data/processed/segments/REC114/REC114_SEG0029.wav,reviewed,s uyenni ad awem iniɣ belli tageldit n arebbi ad awem tettwakkes uca ad temmewc i yijjen rgens i ɣa iwcen rɣidjet nnes,no
REC114_SEG0030,REC114,SPK009,train,vad_v2_spk009,498.424,518.348,19.924,data/processed/segments/REC114/REC114_SEG0030.wav,reviewed,wi ɣa iwḍan x wezru ya ad ittwarbez u wi xef i ɣa iwḍa ad t irbez rami srin imeqqranen n ikehhanen d ifarisiyyen imedya nnes fehmen belli issawar xasen arezzun ad t ttfen maca ggʷeden zi rɣaci minzi rɣaci tuɣa iḥesseb i t d ijjen unabi,no
REC115_SEG0001,REC115,SPK009,train,vad_v2_spk009,1.336,4.648,3.312,data/processed/segments/REC115/REC115_SEG0001.wav,reviewed,amedya x inni ittwaɛarḍen ɣar wurar,no
REC115_SEG0002,REC115,SPK009,train,vad_v2_spk009,6.584,25.032,18.448,data/processed/segments/REC115/REC115_SEG0002.wav,reviewed,ittef yasuɛ ɛawed deg wawar uca issiwer akidsen ɛawed s imedya inna tageldit n ijenwan am yijjen weryaz ijjen ujedjid igga urar i mmis issekk dd imsexxaren nnes ḥima ad raɣan x yinni ittwaɛarḍen ɣar wurar maca ugin ad dd asen,no
REC115_SEG0003,REC115,SPK009,train,vad_v2_spk009,25.816,41.128,15.312,data/processed/segments/REC115/REC115_SEG0003.wav,reviewed,ɛawed issekk dd imsexxaren nneɣni inna inim i yinni ittwaɛarḍen aqa sswejdeɣ awem amecri ɣarseɣ i iyenduzen inu d rmar inu iseḥḥen aqa marra iwjed asem dd ɣar wurar,no
REC115_SEG0004,REC115,SPK009,train,vad_v2_spk009,42.072,56.2,14.128,data/processed/segments/REC115/REC115_SEG0004.wav,reviewed,niṭni maca war wcin ca taynit i man aya ruḥen ijjen ɣar reɛrasi nnes u wenneɣni ɣar ttijara nnes inni iqqimen ttfen imsexxaren nnes ɣezzan ḍaysen uca nɣin ten,no
REC115_SEG0005,REC115,SPK009,train,vad_v2_spk009,57.912,68.424,10.512,data/processed/segments/REC115/REC115_SEG0005.wav,reviewed,rami isra ujedjid man aya ixeyyeq attas issekk dd rɛeskar nnes uca yareyyeb iqettaren nni uca issecmeḍ tandint nsen,no
REC115_SEG0006,REC115,SPK009,train,vad_v2_spk009,69.144,84.36,15.216,data/processed/segments/REC115/REC115_SEG0006.wav,reviewed,xenni inna i imsexxaren nnes aqa urar iwjed maca inni tuɣa ittwaɛarḍen war t sdihidjen ca s uya uyurem ɣar mani ttemsebḍan ibriden raɣam dd x marra inni i ɣa tafem din ɣar wurar,no
REC115_SEG0007_PART01,REC115,SPK009,train,vad_v2_spk009,85.176,96.896,11.72,data/processed/segments/REC115/REC115_SEG0007_PART01.wav,reviewed,xenni ffɣen dd imsexxaren nni ɣar ibriden uca ssmunen marra inni ufin am yisebḥanen am yiɛeffanen uca amcan n wurar tedwer teccur s inewjiwen i iqqimen,no
REC115_SEG0007_PART02,REC115,SPK009,train,vad_v2_spk009,96.896,108.616,11.72,data/processed/segments/REC115/REC115_SEG0007_PART02.wav,reviewed,dinni rami dd yudef ujedjid maḥend ad izar inewjiwen nni iqqimen dinni iḥekkar i yijjen bnaḍem war yarḍ ca arruḍ n wurar inna as a ameddukker inu,no
REC115_SEG0008_PART01,REC115,SPK009,train,vad_v2_spk009,109.144,120.656,11.512,data/processed/segments/REC115/REC115_SEG0008_PART01.wav,reviewed,mammec dd tudfed danita bra arruḍ n wurar maca netta iḍwer ignu xenni inna ujedjid i imsexxaren carfem t s ifassen d iḍaren uca nḍarem,no
REC115_SEG0008_PART02,REC115,SPK009,train,vad_v2_spk009,120.656,132.168,11.512,data/processed/segments/REC115/REC115_SEG0008_PART02.wav,reviewed,t barra ɣar uneggar n tadjest mani ɣa irin imettawen d uɣezzi n teɣmas minzi aqa din attas inni ittwaraɣan maca drus inni ittwafarzen,no
REC115_SEG0009,REC115,SPK009,train,vad_v2_spk009,135.576,137.864,2.288,data/processed/segments/REC115/REC115_SEG0009.wav,reviewed,aseqsi x ḍḍariba i qaysar,no
REC115_SEG0010_PART01,REC115,SPK009,train,vad_v2_spk009,139.864,153.76,13.896,data/processed/segments/REC115/REC115_SEG0010_PART01.wav,reviewed,xenni ruḥen ifarisiyyen mcawaren meḥend ad as ggen ijjen rfex ḍi ssibbet n wawaren nnes ssekken ɣares imeḥḍaren nsen ak d inni zi ṭaddarṭ n hirudus nnan a amseɣɣar aqa nessen be,no
REC115_SEG0010_PART02,REC115,SPK009,train,vad_v2_spk009,153.76,167.656,13.896,data/processed/segments/REC115/REC115_SEG0010_PART02.wav,reviewed,lli cek d tidett tessermaded abrid n arebbi s tidett nhra ma tesserqid ura x yijj minzi cek war tqebred ca rxezrat ɣar iɣenbab n iwḍan iwa ini aneɣ mammec i twarid cek,no
REC115_SEG0011,REC115,SPK009,train,vad_v2_spk009,168.12,172.776,4.656,data/processed/segments/REC115/REC115_SEG0011.wav,reviewed,ma iḥeqq ɛlaḥsab ccariɛa ad tettwaxedjes ḍḍariba i qaysar niɣ lla,no
REC115_SEG0012_PART01,REC115,SPK009,train,vad_v2_spk009,173.336,186.048,12.712,data/processed/segments/REC115/REC115_SEG0012_PART01.wav,reviewed,maca yasuɛ issen taḥraymect nsen uca inna mayemmi d ayi tettjarrabem kenniw a imnafqen seccnem ayi ijjen uqiyya n dinar n ḍḍariba x kur azedjif iwyen as dd,no
REC115_SEG0012_PART02,REC115,SPK009,train,vad_v2_spk009,186.048,198.76,12.712,data/processed/segments/REC115/REC115_SEG0012_PART02.wav,reviewed,ijjen dinar xenni inna asen wi yiran taswirt a d tira ya nnan as n qaysar xenni inna asen wcem i qaysar min idjan i qaysar u i arebbi min idjan i arebbi,no
REC115_SEG0013,REC115,SPK009,train,vad_v2_spk009,198.968,203.496,4.528,data/processed/segments/REC115/REC115_SEG0013.wav,reviewed,rami srin man aya tbehten semḥen ḍayes uca ruḥen,no
REC115_SEG0014,REC115,SPK009,train,vad_v2_spk009,206.872,209.704,2.832,data/processed/segments/REC115/REC115_SEG0014.wav,reviewed,aseqsi n isaduqiyyen x tnukra,no
REC115_SEG0015_PART01,REC115,SPK009,train,vad_v2_spk009,211.0,221.584,10.584,data/processed/segments/REC115/REC115_SEG0015_PART01.wav,reviewed,deg wass nni usin dd ɣares isaduqiyyen qqaren as aqa war din bu tnukra uca sseqsan t nnan as a amseɣɣar musa aqa,no
REC115_SEG0015_PART02,REC115,SPK009,train,vad_v2_spk009,221.584,232.168,10.584,data/processed/segments/REC115/REC115_SEG0015_PART02.wav,reviewed,inna mara immut ḥed war dd yejji bu tarwa ittxessa i umas ad imrec ak d temɣart nnes ad kides dd yejj aḥenjir i umas,no
REC115_SEG0016,REC115,SPK009,train,vad_v2_spk009,232.76,252.072,19.312,data/processed/segments/REC115/REC115_SEG0016.wav,reviewed,tuɣa ɣarneɣ sebɛa n wawmaten amezwaru imrec immut umi war dd yejji ca tarwa aqa ijja tamɣart nnes i umas ammu i immut ura d wenni wiss ṭnayen d wiss ṭraṭa ar wenni wiss sebɛa ɣar uneggaru nsen marra temmut temɣart,no
REC115_SEG0017,REC115,SPK009,train,vad_v2_spk009,252.856,260.104,7.248,data/processed/segments/REC115/REC115_SEG0017.wav,reviewed,i man wen zzaysen i ɣa tiri temɣart ḍi tnukra minzi tuɣa tamɣart nsen marra,no
REC115_SEG0018,REC115,SPK009,train,vad_v2_spk009,261.08,270.376,9.296,data/processed/segments/REC115/REC115_SEG0018.wav,reviewed,yasuɛ yarra dd inna asen aqa kenniw tweddarem minzi war tessinem ca tira iqeddsen ura d jjehd n arebbi,no
REC115_SEG0019_PART01,REC115,SPK009,train,vad_v2_spk009,270.712,285.12,14.408,data/processed/segments/REC115/REC115_SEG0019_PART01.wav,reviewed,minzi ḍi tnukra war ttiwyen niṭni timɣarin u timɣarin war ttirint i yeryazen maca ad irin am lmalakat n arebbi deg ujenna maca zi jjihet n tnukra,no
REC115_SEG0019_PART02,REC115,SPK009,train,vad_v2_spk009,285.12,299.528,14.408,data/processed/segments/REC115/REC115_SEG0019_PART02.wav,reviewed,jar imettinen ma war teɣrim ca min d awem inna arebbi i iqqaren aqa necc d arebbi n ibrahim arebbi n isḥaq arebbi n yaɛqub arebbi war idji d arebbi n imettinen maca n yinni iddaren,no
REC115_SEG0020,REC115,SPK009,train,vad_v2_spk009,299.704,304.552,4.848,data/processed/segments/REC115/REC115_SEG0020.wav,reviewed,rami srin rɣaci man aya tbehten deg usermed nnes,no
REC115_SEG0021,REC115,SPK009,train,vad_v2_spk009,308.504,310.344,1.84,data/processed/segments/REC115/REC115_SEG0021.wav,reviewed,tawseyyet tameqqrant,no
REC115_SEG0022_PART01,REC115,SPK009,train,vad_v2_spk009,312.568,327.104,14.536,data/processed/segments/REC115/REC115_SEG0022_PART01.wav,reviewed,rami srin ifarisiyyen belli netta ibelleɛ aqemmum n isaduqiyyen munen jar asen ijjen zzaysen ijjen wenni issnen ccariɛa mliḥ isseqsa t ḥima ad t ijarreb a amseɣɣar man tawseyyet i idjan d,no
REC115_SEG0022_PART02,REC115,SPK009,train,vad_v2_spk009,327.104,341.64,14.536,data/processed/segments/REC115/REC115_SEG0022_PART02.wav,reviewed,tameqqrant ḍi ccariɛa inna as yasuɛ ad texsed sidi arebbi nnec s marra wur nnec s marra reɛmar nnec s marra jjehd nnec u s marra reɛqer nnec d ta d tawseyyet tameqqrant d tamezwarut,no
REC115_SEG0023,REC115,SPK009,train,vad_v2_spk009,342.008,354.568,12.56,data/processed/segments/REC115/REC115_SEG0023.wav,reviewed,tenni wiss ṭnayen tarwes ḍayes aqa nettat ad texsed jjar nnec amecnaw ixef nnec x ṭnayen n twessa ya tettwabna marra ccariɛa d inabiyyen,no
REC115_SEG0024,REC115,SPK009,train,vad_v2_spk009,357.656,361.192,3.536,data/processed/segments/REC115/REC115_SEG0024.wav,reviewed,yasuɛ isseqsa ifarisiyyen x mmis n dawud,no
REC115_SEG0025_PART01,REC115,SPK009,train,vad_v2_spk009,363.416,377.696,14.28,data/processed/segments/REC115/REC115_SEG0025_PART01.wav,reviewed,am tuɣa munen ifarisiyyen isseqsa ten yasuɛ inna min teqqarem x lmasiḥ umi igga mmis nnan as mmis n dawud inna asen mammec i ɣa yegg dawud ad as isemma zi arruḥ,no
REC115_SEG0025_PART02,REC115,SPK009,train,vad_v2_spk009,377.696,391.976,14.28,data/processed/segments/REC115/REC115_SEG0025_PART02.wav,reviewed,sidi am iqqar sidi inna i sidi inu qqim dd x ufusi inu ar ɣa ggeɣ rɛedyan nnec sadu iḍaren nnec mara dawud iraɣa as sidi mammec ɣa yiri d mmis,no
REC115_SEG0026,REC115,SPK009,train,vad_v2_spk009,392.568,401.032,8.464,data/processed/segments/REC115/REC115_SEG0026.wav,reviewed,ura d ijjen war izemmar ad xas dd yarr u ura d ijj war iqqim izeɛɛem ittseqsa t ca ɛad zeg wass nni,no
REC116_SEG0001,REC116,SPK009,train,vad_v2_spk009,2.264,6.568,4.304,data/processed/segments/REC116/REC116_SEG0001.wav,reviewed,awaren iqesḥen x imsermaden n ccariɛa d ifarisiyyen,no
REC116_SEG0002_PART01,REC116,SPK009,train,vad_v2_spk009,8.632,19.984,11.352,data/processed/segments/REC116/REC116_SEG0002_PART01.wav,reviewed,rexdenni issiwer yasuɛ ak d rɣaci u ak d imeḥḍaren nnes inna imsermaden n idlisen d ifarisiyyen ssɣimen simant nsen x rkursi n musa s uya marra,no
REC116_SEG0002_PART02,REC116,SPK009,train,vad_v2_spk009,19.984,31.336,11.352,data/processed/segments/REC116/REC116_SEG0002_PART02.wav,reviewed,min d awem qqaren maḥend ad ḍayes tcebbarem ggem t maca war tteggem ɛlaḥsab rexdayem nsen minzi niṭni waxxa qqaren t war t tteggen maca,no
REC116_SEG0003,REC116,SPK009,train,vad_v2_spk009,31.928,42.12,10.192,data/processed/segments/REC116/REC116_SEG0003.wav,reviewed,ttceddan reḥmer iḍeqren ssrusan ten x tɣardin n iwḍan maca niṭni s yixef nsen war xsen ad ten ssenhezzen ura s yijjen uḍaḍ,no
REC116_SEG0004_PART01,REC116,SPK009,train,vad_v2_spk009,42.872,55.504,12.632,data/processed/segments/REC116/REC116_SEG0004_PART01.wav,reviewed,marra rexdayem nsen i itteggen tteggen tent ḥima ad ten zaren iwḍan minzi niṭni tteggen tiḥezzanin nsen n tzadjit d imiriwen uca ticrurin i idjan,no
REC116_SEG0004_PART02,REC116,SPK009,train,vad_v2_spk009,55.504,68.136,12.632,data/processed/segments/REC116/REC116_SEG0004_PART02.wav,reviewed,ɣar ubeḥrur n rkacni n tzadjit nsen ggin tent d timeqqranin niṭni ttexsen imucan isebḥen ɣar refruḥ u rekrasi isebḥen ḍi temzidawin,no
REC116_SEG0005_PART01,REC116,SPK009,train,vad_v2_spk009,68.824,79.808,10.984,data/processed/segments/REC116/REC116_SEG0005_PART01.wav,reviewed,ura d ssram ḍi reswaq uca iɛjeb asen ad asen raɣan iwḍan a amsermad inu maca kenniw war ttejjim ad awem raɣan a amsermad inu minzi,no
REC116_SEG0005_PART02,REC116,SPK009,train,vad_v2_spk009,79.808,90.792,10.984,data/processed/segments/REC116/REC116_SEG0005_PART02.wav,reviewed,amsermad nwem d ijjen maca kenniw marra d awmaten war ttejjim ad awem raɣan ḍi ṭammurṭ a baba minzi babatwem i idjan deg ijenwan d ijjen,no
REC116_SEG0006_PART01,REC116,SPK009,train,vad_v2_spk009,91.16,103.504,12.344,data/processed/segments/REC116/REC116_SEG0006_PART01.wav,reviewed,war ttejjim ad awem raɣan imgewwaden minzi ijjen d wenni d amgewwad nwem aqa t d lmasiḥ maca ameqqran nwem ad yiri d amsexxar nwem wenni i ɣa issuɛ,no
REC116_SEG0006_PART02,REC116,SPK009,train,vad_v2_spk009,103.504,115.848,12.344,data/processed/segments/REC116/REC116_SEG0006_PART02.wav,reviewed,ran ixef nnes ad ittwassemzi u wenni i ɣa issmezyen ixef nnes ad ittwassuɛra uct xawem a kenniw imsermaden n idlisen d ifarisiyyen kenniw a imnafqen,no
