segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_paṭ,review_status,transcription,final_selection,mms_draft_raw,mms_draft_normalized,final_transcription,manual_review,transcription_notes
REC012_SEG0012,REC012,SPK001,train,vad_v1,96.184,110.28,14.096,data/processed/segments/REC012/REC012_SEG0012.wav,included,ilimanyan rad niṭnin ɣasen ismawen attas ilimanyen udji ci nesniṭen s ilimanyen waha raḍ neṭni qqanasan ijarmiqen niɣ ijarmanen jermanik niɣ,no,"ilimanyan nra nh-shnin ɣarsən ismawən aṭṭəs, ilimanyənu diš nsniṭən silimanyən waha, nra ḍ snin qqarnasan ijarmiqən, niɣ ijarmanən jarmanik piplniɣ.",ilimanyan nra nh shnin ɣarsen ismawen attas ilimanyenu dic nsniṭen silimanyen waha nra ḍ snin qqarnasan ijarmiqen niɣ ijarmanen jarmanik piplniɣ,,pending,
REC012_SEG0013,REC012,SPK001,train,vad_v1,110.296,111.368,1.072,data/processed/segments/REC012/REC012_SEG0013.wav,included,xer maanen,no,xər maanən.,xer maanen,,pending,
REC012_SEG0014,REC012,SPK001,train,vad_v1,112.024,122.216,10.192,data/processed/segments/REC012/REC012_SEG0014.wav,included,ilimanyen ijarmiqen nniɣ ijarmanen ḍazzud ad t itaɛzuḍ s gellinzit x tefhameḍ i ḍ gellinzit ixessa ad tazuḍ x djurmanik pipel,no,"ili manyən, ijarmiqən, nniɣ, ijarmanən, ḍazzud ad t itaɛzuḍ s--gəllinzit x təfhaməḍ id-kəllinziṭ, ixəssa ad təɛzuḍ, x djurmanik pipəl.",ili manyen ijarmiqen nniɣ ijarmanen ḍazzud ad t itaɛzuḍ s gellinzit x tefhameḍ id kellinziṭ ixessa ad teɛzuḍ x djurmanik pipel,,pending,
REC012_SEG0015,REC012,SPK001,train,vad_v1,122.712,129.768,7.056,data/processed/segments/REC012/REC012_SEG0015.wav,included,d yinni imi qqan ilimanyen attas n iwḍan nneɣ qanas yinni yinni ḍi rumyen maca udji bu nican,no,"d yinni imi qqaran ilimanyən, attas n-iwḍan nnəm qanasən yinni yinni ḍi rumyən, maša ər ji bu nišən.",d yinni imi qqaran ilimanyen attas n iwḍan nnem qanasen yinni yinni ḍi rumyen maca er ji bu nicen,,pending,
REC012_SEG0016,REC012,SPK001,train,vad_v1,132.44,142.568,10.128,data/processed/segments/REC012/REC012_SEG0016.wav,included,waxxa ilimanyin i gi tirin nux d arbeɛa iglinziyen idanmarkiyen ihulandiyen ḍ iduytciyen,no,"waxx ili mani yin i ytiri nrux d arbəɛa iglinziyən, idanmarkiyən, ihulandiyən, ḍ idaytšiyən.",waxx ili mani yin i ytiri nrux d arbeɛa iglinziyen idanmarkiyen ihulandiyen ḍ idaytciyen,,pending,
REC012_SEG0017,REC012,SPK001,train,vad_v1,145.88,156.872,10.992,data/processed/segments/REC012/REC012_SEG0017.wav,included,as d ɛawḍaɣ iglinziyen idanmarkiyen ihulandiyen ḍ iduytciyen mara ṭufiḍ iwdan kkind ssa ḍ yinni immi qqan ilimanyen,no,"as d ɛawḍaɣ, iglinziyən, ydanmarkiyan, ihuləndiyən ḍ iduytšiyən, məra ḍufiḍ iwdan, kkind ssa ḍ yinni immi qqarn i limanyən.",as d ɛawḍaɣ iglinziyen ydanmarkiyan ihulendiyen ḍ iduytciyen mera ḍufiḍ iwdan kkind ssa ḍ yinni immi qqarn i limanyen,,pending,
REC012_SEG0018,REC012,SPK001,train,vad_v1,157.88,165.032,7.152,data/processed/segments/REC012/REC012_SEG0018.wav,included,ilimanyen ḍinni iwḍan andafeḍ ɣasenazakuk ḍarubyu niɣ ḍazggʷaɣ neṭni udjibu ḍilimanyen,no,"ilimanyən, ḍinni iwḍanan dafəḍ, ɣarsənrən sninazakuk ḍarubiyu nni ḍaz-ggwaɣ nṭən  jibu ḍilimanyən.",ilimanyen ḍinni iwḍanan dafeḍ ɣarsenren sninazakuk ḍarubiyu nni ḍaz ggwaɣ nṭen jibu ḍilimanyen,,pending,
REC012_SEG0019,REC012,SPK001,train,vad_v1,165.912,171.112,5.2,data/processed/segments/REC012/REC012_SEG0019.wav,included,a maca ɛakzeɣ iruxen ḍirumiyyen zi ttaf lla ixessa utirid ci daɣyur,no,amaša ḥakəza a ayər uxnan ḍirumiyyən zi ṭṭaf lla issutirišidd aɣyur.,amaca ḥakeza a ayer uxnan ḍirumiyyen zi ṭṭaf lla issutiricidd aɣyur,,pending,
REC012_SEG0020,REC012,SPK001,train,vad_v1,172.376,176.328,3.952,data/processed/segments/REC012/REC012_SEG0020.wav,included,ixsa utiriḍci ḍ emmis n reḥḥam ina qqanasen ilimanyen,no,"xsutəriši ḍəmmis rəḥḥam, ina aqqanasən, ilimanyə.",xsuterici ḍemmis reḥḥam ina aqqanasen ilimanye,,pending,
REC012_SEG0021,REC012,SPK001,train,vad_v1,177.688,184.352,6.664,data/processed/segments/REC012/REC012_SEG0021.wav,included,aqa zzi ceḍkan iwdan badan tegen teswaaṭ n imezgura nsen mmuc nneɣni,no,"aqa zzi šəḍkan iwdan, badan təgən təswaaṭ n iməzgəra nsən mmuš nnəɣni.",aqa zzi ceḍkan iwdan badan tegen teswaaṭ n imezgera nsen mmuc nneɣni,,pending,
REC012_SEG0022,REC012,SPK001,train,vad_v1,184.352,198.656,14.304,data/processed/segments/REC012/REC012_SEG0022.wav,included,aqa rux beɛda ḍhan teswaṭ n imezgura nsen uqqimen ci teggen teswaṭ mig ɣaḍafeḍ ijjen dḍalimani ɣas aqeyyuɛ ḍalimani teggenṭ gi reɣḍa urumi uqqimen ci tegen manayenni,no,"aqa ruxbəɛdaɣ ḍhan təswash n iməzwara nsən, wuqqimən ši təgən təswas miḍḍa ḍafəḍ ijjen dḍali mani as aqəyyuɛḍali mani təgən d-i rəɣḍa u rumi wuqqimən ši təgən manayənni.",aqa ruxbeɛdaɣ ḍhan teswash n imezwara nsen wuqqimen ci tegen teswas miḍḍa ḍafeḍ ijjen dḍali mani as aqeyyuɛḍali mani tegen d i reɣḍa u rumi wuqqimen ci tegen manayenni,,pending,
REC012_SEG0023,REC012,SPK001,train,vad_v1,198.656,201.864,3.208,data/processed/segments/REC012/REC012_SEG0023.wav,included,minzi qa arinasen rexba s internet arinasen ṭayniṭ rux,no,minzi qarinasən d ruxda rəxbas intərnət arinasən dayən iṭruq.,minzi qarinasen d ruxda rexbas internet arinasen dayen iṭruq,,pending,
REC012_SEG0024,REC012,SPK001,train,vad_v1,202.232,215.488,13.256,data/processed/segments/REC012/REC012_SEG0024.wav,included,uqqimen ci teggen manayenni aqa rux teggen tsawa n ixefensen n imezgura nsen mux ḍakum nniɣ udji ci madji ɣa ṭafeḍ ci ijjen ɣas azakuk ḍ arubyu ḍazeggʷaɣ xa safi asṭinim ḍalimani lla,no,"xuqqimən šidəgən manayənna aqrux təgən tsawa n ixəf nsən, n iməzwara nsən, muḍašum nni u ji ši a jəɣa dafas š ijjən ɣarsazaɛšuṭ ḍ arubyun dḍazəggwa xassabiyəs ḍinni ḍaliman illa.",xuqqimen cidegen manayenna aqrux tegen tsawa n ixef nsen n imezwara nsen muḍacum nni u ji ci a jeɣa dafas c ijjen ɣarsazaɛcuṭ ḍ arubyun dḍazeggwa xassabiyes ḍinni ḍaliman illa,,pending,
REC012_SEG0025,REC012,SPK001,train,vad_v1,215.488,221.224,5.736,data/processed/segments/REC012/REC012_SEG0025.wav,included,mara ṭufitten zi skutlanda niɣ zi ayrlanda yenni qqarenasen iḍaliqen niɣ iqaletiyen,no,"məra ḍufittən zi skutlandanizi ayrlanda yinni qqarənasən, iḍaliqən ni iqalətiyəm.",mera ḍufitten zi skutlandanizi ayrlanda yinni qqarenasen iḍaliqen ni iqaletiyem,,pending,
REC012_SEG0026,REC012,SPK001,train,vad_v1,221.88,231.752,9.872,data/processed/segments/REC012/REC012_SEG0026.wav,included,galek niɣ kkaltek mara ṭessned taglenziṭ yenni waxxa ɣasen azakuk ḍ arrubyu niɣ ḍazeggʷaɣ,no,"galək niɣ kkaltək məra ḍəssnad akəninzi, yinnaay, wəxxa arsad azɛku ḍ arrubiyu niɣ ḍazəggwaɣ.",galek niɣ kkaltek mera ḍessnad akeninzi yinnaay wexxa arsad azɛku ḍ arrubiyu niɣ ḍazeggwaɣ,,pending,
REC012_SEG0027,REC012,SPK001,train,vad_v1,232.376,243.272,10.896,data/processed/segments/REC012/REC012_SEG0027.wav,included,u tweḥsiben ci zi ilimanyen mizi raḍ neṭni ɣasen iqbiren nsen waḥeḍsen ɣasen awar nsen weḥeḍsen ɣasn kwila nsen weḥeḍsen kwila qqant i ṭṭaqafa,no,"u twəḥsibən ši zi limanyəm, mizi yəra n snin ɣarsən iqbirən nsən waḥəḍsən ɣarsən awar nsən wəḥəḍsən ɣarsn kwila nsən wəḥəḍsən kwilaqqant yəṭaqata.",u tweḥsiben ci zi limanyem mizi yera n snin ɣarsen iqbiren nsen waḥeḍsen ɣarsen awar nsen weḥeḍsen ɣarsn kwila nsen weḥeḍsen kwilaqqant yeṭaqata,,pending,
REC012_SEG0028,REC012,SPK001,train,vad_v1,245.272,246.504,1.232,data/processed/segments/REC012/REC012_SEG0028.wav,included,ḥma tessneḍ,no,əḥma təssnəḍ.,eḥma tessneḍ,,pending,
REC012_SEG0029,REC012,SPK001,train,vad_v1,247.32,256.648,9.328,data/processed/segments/REC012/REC012_SEG0029.wav,included,ḥma tessned ixessa uttɛgizeḍ ci gi ismawen ixessa ad tiniḍ ismawen nican mizi bnaḍem mara ussin ci ixefines u issin ci iwḍan abarra ytxawed waha,no,"ḥma tssənd ixəssa ər tɛgizḍ šigismawən, ixəssa ad tiniḍ ismawən nišan, miza yilma ḍ mmuru əssin ixəfi nnəsni u əssin iwḍan abarra ytxawəd wara.",ḥma tssend ixessa er tɛgizḍ cigismawen ixessa ad tiniḍ ismawen nican miza yilma ḍ mmuru essin ixefi nnesni u essin iwḍan abarra ytxawed wara,,pending,
REC012_SEG0030,REC012,SPK001,train,vad_v1,257.208,272.016,14.808,data/processed/segments/REC012/REC012_SEG0030.wav,included,waxxa rux mix tidwwiɣ amya ira ira wmi d ɣa wamira tariɣd ira tesriɣ ijjen izr ira tesriɣ izran lmuziqa n inaṭ n mimun refruɛ ma ussineɣ menwen ira qqarack min ezriɣ,no,"waxxaruxmi xti ḍ uiɣamya, iraɣ ira wmi d ɣa wamira tariɣd, ira təsriɣ ijjenira təsriɣ izran lmuziqa ninaṭ nmimun rəfruɛma ussinəɣ mənwən, ira qqaraš maynəzriɣ.",waxxaruxmi xti ḍ uiɣamya iraɣ ira wmi d ɣa wamira tariɣd ira tesriɣ ijjenira tesriɣ izran lmuziqa ninaṭ nmimun refruɛma ussineɣ menwen ira qqarac maynezriɣ,,pending,
REC012_SEG0031,REC012,SPK001,train,vad_v1,272.016,279.848,7.832,data/processed/segments/REC012/REC012_SEG0031.wav,included,ayemma gi ḍmurṭ n irumyen uxa qqaɣas miṭ yuɣen wa uyeɣri ci iwa iḍha ira uyɣri ci,no,"ayəmma gi ḍmurṭni yirumi yuɛən, a qqa as iwaɣuwm mis yuɣən ba wə əɣri šay, iwa zhar yiru yɣrišəy.",ayemma gi ḍmurṭni yirumi yuɛen a qqa as iwaɣuwm mis yuɣen ba we eɣri cay iwa zhar yiru yɣricey,,pending,
REC012_SEG0032,REC012,SPK001,train,vad_v1,280.28,291.848,11.568,data/processed/segments/REC012/REC012_SEG0032.wav,included,netta mara yezzu adyawi netta rux mara yezzu adyawe muziqa nnes nican izran nican ixessa ataf inna min ezariɣ a yemma gi ḍmurṭ n ilimanyen,no,nətta məra yəzzuw ad yaway nətta rux məra yəzzu ad yawə muziqayənnəs nišan izra nišan ixəssa ataf inna minəzar yiɣayəmma gid hmurṭ n ḍiilima nayyan.,netta mera yezzuw ad yaway netta rux mera yezzu ad yawe muziqayennes nican izra nican ixessa ataf inna minezar yiɣayemma gid hmurṭ n ḍiilima nayyan,,pending,
REC012_SEG0033,REC012,SPK001,train,vad_v1,292.088,302.28,10.192,data/processed/segments/REC012/REC012_SEG0033.wav,included,,no,x məra tusmaɛ ɛəgəz əs tusiši mliḥ i imuziqayənnəs atiḥḍaras yinay miynəzriyɣa yəmma ki ḍmurṭ uli maanay.,x mera tusmaɛ ɛegez es tusici mliḥ i imuziqayennes atiḥḍaras yinay miynezriyɣa yemma ki ḍmurṭ uli maanay,,pending,
REC012_SEG0034,REC012,SPK001,train,vad_v1,302.712,307.112,4.4,data/processed/segments/REC012/REC012_SEG0034.wav,included,,no,yak wədiša yəɛaḍ ad yəqqa ki hmurhn iru min tusəməɣ ataf yssawər x ḍmurṭinəs.,yak wedica yeɛaḍ ad yeqqa ki hmurhn iru min tusemeɣ ataf yssawer x ḍmurṭines,,pending,
REC012_SEG0035,REC012,SPK001,train,vad_v1,308.952,318.824,9.872,data/processed/segments/REC012/REC012_SEG0035.wav,included,,no,"amaḍ, mayinəzriɣa yəbma gi ṭmurṭ n irumiyən, ma manay, ggəmzwɛn,  lḥusima giya twətwan.",amaḍ mayinezriɣa yebma gi ṭmurṭ n irumiyen ma manay ggemzwɛn lḥusima giya twetwan,,pending,
REC012_SEG0036,REC012,SPK001,train,vad_v1,319.416,328.104,8.688,data/processed/segments/REC012/REC012_SEG0036.wav,included,,no,nətta iriwwitid zaɛma x min nər twara ak ihulanda ak ibərjig ma ai g liman ma ussinu misd miritiri.,netta iriwwitid zaɛma x min ner twara ak ihulanda ak iberjig ma ai g liman ma ussinu misd miritiri,,pending,
REC012_SEG0037,REC012,SPK001,train,vad_v1,328.632,339.752,11.12,data/processed/segments/REC012/REC012_SEG0037.wav,included,,no,"baš add yawiy awar nišan ixsa tafaas yinay min zriɣayəmmah g ḍmurṭ nni limanyən, mizay i rumyən, nəšnin ig ijan ḍi rumyən, nəsnin ḍi limanyən.",bac add yawiy awar nican ixsa tafaas yinay min zriɣayemmah g ḍmurṭ nni limanyen mizay i rumyen necnin ig ijan ḍi rumyen nesnin ḍi limanyen,,pending,
REC012_SEG0038,REC012,SPK001,train,vad_v1,341.912,344.584,2.672,data/processed/segments/REC012/REC012_SEG0038.wav,included,,no,"naɣ ḍiqalətiyənabiya, ma əmḍin attas.",naɣ ḍiqaletiyenabiya ma emḍin attas,,pending,
REC012_SEG0039,REC012,SPK001,train,vad_v1,347.384,357.896,10.512,data/processed/segments/REC012/REC012_SEG0039.wav,included,,no,"waxxa,attas i əqqarn waxxa qa nəšnin qa nəssən ma yəzdəkkin i rum yəna tasəmmaɣ iwḍan nwəɣ, yinni ig yəzzun iməsrayən ḍiɛəffan ḍarrasas.",waxxa attas i eqqarn waxxa qa necnin qa nessen ma yezdekkin i rum yena tasemmaɣ iwḍan nweɣ yinni ig yezzun imesrayen ḍiɛeffan ḍarrasas,,pending,
REC012_SEG0040,REC012,SPK001,train,vad_v1,358.552,363.688,5.136,data/processed/segments/REC012/REC012_SEG0040.wav,included,,no,nsan qqarnak iwḍan iməzwara nwukkind abiḍ n ssəḥra.,nsan qqarnak iwḍan imezwara nwukkind abiḍ n sseḥra,,pending,
REC012_SEG0041,REC012,SPK001,train,vad_v1,364.728,368.36,3.632,data/processed/segments/REC012/REC012_SEG0041.wav,included,,no,"ḥma təssnəd i dubuhəlla, abiḍən ssəḥra masstəməšḥarimɣaniɣ.",ḥma tessned i dubuhella abiḍen sseḥra masstemecḥarimɣaniɣ,,pending,
REC012_SEG0042,REC012,SPK001,train,vad_v1,368.824,380.072,11.248,data/processed/segments/REC012/REC012_SEG0042.wav,included,,no,"nəš s-ixəf inu, aḥaɣ, assaɛudiya, aḥəɣ assaɛudiya xayranaḥ k rwəqt nnay  əṭtubis zi təmsa ad təmsa nnəɣni, nəkka.",nec s ixef inu aḥaɣ assaɛudiya aḥeɣ assaɛudiya xayranaḥ k rweqt nnay eṭtubis zi temsa ad temsa nneɣni nekka,,pending,
REC012_SEG0043,REC012,SPK001,train,vad_v1,381.016,382.888,1.872,data/processed/segments/REC012/REC012_SEG0043.wav,included,,no,ḍər tmiyyat kulumit.,ḍer tmiyyat kulumit,,pending,
REC012_SEG0044,REC012,SPK001,train,vad_v1,383.352,396.008,12.656,data/processed/segments/REC012/REC012_SEG0044.wav,included,,no,"təṭṭubis gəṭṭubis daəs daəs nnəfs ḍajəs lhawa, daɣəs aṣuḍi nni, wami d ɣa nxdər ad ṭtəms aḍan garut yira nharra nəftutsir ɛarayn nsər.",teṭṭubis geṭṭubis daes daes nnefs ḍajes lhawa daɣes aṣuḍi nni wami d ɣa nxder ad ṭtems aḍan garut yira nharra neftutsir ɛarayn nser,,pending,
REC012_SEG0045,REC012,SPK001,train,vad_v1,396.792,403.272,6.48,data/processed/segments/REC012/REC012_SEG0045.wav,included,,no,"wuma ḥəssawk ad təgəd xiḍa, tusəmma akəssəḥra jar nnayən təmsaṭ xarux yina qqarnaəš.",wuma ḥessawk ad teged xiḍa tusemma akesseḥra jar nnayen temsaṭ xarux yina qqarnaec,,pending,
REC012_SEG0046,REC012,SPK001,train,vad_v1,403.288,416.648,13.36,data/processed/segments/REC012/REC012_SEG0046.wav,included,,no,iməzwara nna rsn iru ɣarsən bu ḍiməšša iruzəmma ḍksin ḍiməšša x ruḥuš xaduwwan zi ssəḥra xadəkkən səḥra nni qqar ḥəṭtaṭaḥtayna ḥəta hmurṭ nnə.,imezwara nna rsn iru ɣarsen bu ḍimecca iruzemma ḍksin ḍimecca x ruḥuc xaduwwan zi sseḥra xadekken seḥra nni qqar ḥeṭtaṭaḥtayna ḥeta hmurṭ nne,,pending,
REC012_SEG0047,REC012,SPK001,train,vad_v1,417.336,421.32,3.984,data/processed/segments/REC012/REC012_SEG0047.wav,included,,no,"addasnin ataf mmuṭam qbər qbər, ataf raxarn d-gyidi n ggubiḍ.",addasnin ataf mmuṭam qber qber ataf raxarn d gyidi n ggubiḍ,,pending,
REC012_SEG0048,REC012,SPK001,train,vad_v1,421.688,434.536,12.848,data/processed/segments/REC012/REC012_SEG0048.wav,included,,no,"uḥawəḍ,ḥma təssnəd awarnni ma nišan, mri awar nni nišan, ataf ḍ kkur, ataf adzi zi zi ssəḥra, ḥta hmurṭ nnu ataf ḍ kkur, xəmssan kulumit ataf ḍ təmsaɣni ataf ḍtša.",uḥaweḍ ḥma tessned awarnni ma nican mri awar nni nican ataf ḍ kkur ataf adzi zi zi sseḥra ḥta hmurṭ nnu ataf ḍ kkur xemssan kulumit ataf ḍ temsaɣni ataf ḍtca,,pending,
REC012_SEG0049,REC012,SPK001,train,vad_v1,434.648,446.6,11.952,data/processed/segments/REC012/REC012_SEG0049.wav,included,,no,"nəšninallaɣa k i lmurṭ nwə tataf azi tša ad šar dusmuji zi təmsaɣətəmsa, zi dša ad dšar adəkkəḍ ussəməšḥər ḍ-gguḍ wumaɛəssak, izi hmurt nwəm asəḥra.",necninallaɣa k i lmurṭ nwe tataf azi tca ad car dusmuji zi temsaɣetemsa zi dca ad dcar adekkeḍ ussemecḥer ḍ gguḍ wumaɛessak izi hmurt nwem aseḥra,,pending,
REC012_SEG0050,REC012,SPK001,train,vad_v1,447.288,451.272,3.984,data/processed/segments/REC012/REC012_SEG0050.wav,included,,no,"rux yina ḍibuhaliyən, dibuhaliyən n tusməɣ išəttiḥən n ḍarn.",rux yina ḍibuhaliyen dibuhaliyen n tusmeɣ icettiḥen n ḍarn,,pending,
REC012_SEG0051,REC012,SPK001,train,vad_v1,451.896,462.28,10.384,data/processed/segments/REC012/REC012_SEG0051.wav,included,,no,"iwa a nəxzan mis ḍəkkin irum yəndətus miɣi iməzwara nwəɣ, nəsni nəkkind zzu briḍ waman, iməzwara nnəɣ, yəra ṭaḥənzi ṭmurṭ hmurṭ si ɣaruba.",iwa a nexzan mis ḍekkin irum yendetus miɣi imezwara nweɣ nesni nekkind zzu briḍ waman imezwara nneɣ yera ṭaḥenzi ṭmurṭ hmurṭ si ɣaruba,,pending,
REC012_SEG0052,REC012,SPK001,train,vad_v1,462.584,472.936,10.352,data/processed/segments/REC012/REC012_SEG0052.wav,included,,no,"mizay aɣarabu ytəḥ dəɣya, wəxxa dəksid akiḍəɣ šwit, nnən ḍiməššaɣ ad təddaṭ, mizay s-uɣarabu dɣya dxəḍrəḍ, uḥawad  nišan.",mizay aɣarabu yteḥ deɣya wexxa deksid akiḍeɣ cwit nnen ḍimeccaɣ ad teddaṭ mizay s uɣarabu dɣya dxeḍreḍ uḥawad nican,,pending,
REC012_SEG0053,REC012,SPK001,train,vad_v1,473.432,481.576,8.144,data/processed/segments/REC012/REC012_SEG0053.wav,included,,no,mər dxzaḍ a rəbḥa məra dxzaḍ a yəjḍiy nḍmura nnəɣ atafəḍ nišən.,mer dxzaḍ a rebḥa mera dxzaḍ a yejḍiy nḍmura nneɣ atafeḍ nicen,,pending,
REC012_SEG0054,REC012,SPK001,train,vad_v1,481.848,490.248,8.4,data/processed/segments/REC012/REC012_SEG0054.wav,included,,no,kurma ṭ ufiḍ rəbḥa təfəɣd ɣars ššin ndamuɛṭṭa waṭayt ad in dafəḍ təmsa.,kurma ṭ ufiḍ rebḥa tefeɣd ɣars ccin ndamuɛṭṭa waṭayt ad in dafeḍ temsa,,pending,
REC012_SEG0055,REC012,SPK001,train,vad_v1,490.808,502.344,11.536,data/processed/segments/REC012/REC012_SEG0055.wav,included,,no,"ḍaḥəda nnaḍu, atf ddidddḍindafəd dawaṭayṭ ḍqarəb rəbḥa, in ḍin təmsa, daḥəd aḥusima, ataf dḍin dawaṭayṭ in din təmsa ḍaḥəḍ a ḍin yas.",ḍaḥeda nnaḍu atf ddidddḍindafed dawaṭayṭ ḍqareb rebḥa in ḍin temsa daḥed aḥusima ataf dḍin dawaṭayṭ in din temsa ḍaḥeḍ a ḍin yas,,pending,
REC012_SEG0056,REC012,SPK001,train,vad_v1,502.392,513.544,11.152,data/processed/segments/REC012/REC012_SEG0056.wav,included,,no,"kif kif rəḥəd a ṭiṭwan ḍawaṭayəṭ jan iḍura iqqar wuxammən, xa ssin i dusin iwdan siɣarr uba dḍandin jinḍin, rkampuw jindin.",kif kif reḥed a ṭiṭwan ḍawaṭayeṭ jan iḍura iqqar wuxammen xa ssin i dusin iwdan siɣarr uba dḍandin jinḍin rkampuw jindin,,pending,
REC012_SEG0057,REC012,SPK001,train,vad_v1,514.008,517.384,3.376,data/processed/segments/REC012/REC012_SEG0057.wav,included,,no,dtəmsa yəzi ssin akayta qqimən ggwarn.,dtemsa yezi ssin akayta qqimen ggwarn,,pending,
REC012_SEG0058,REC012,SPK001,train,vad_v1,517.88,531.168,13.288,data/processed/segments/REC012/REC012_SEG0058.wav,included,,no,"aḍ ixər lmurṭ wəjə ši muš nnəɣni, wəjiši usind zi ssəḥra wusind a hmura xazi ssin ak aytaɣaḥən z ddɣən rəbḥa, mannni ḍiš təḥnəqqaɛ, iməzwura nwəɣ u d win bu abridn ssəḥra.",aḍ ixer lmurṭ weje ci muc nneɣni wejici usind zi sseḥra wusind a hmura xazi ssin ak aytaɣaḥen z ddɣen rebḥa mannni ḍic teḥneqqaɛ imezwura nweɣ u d win bu abridn sseḥra,,pending,
REC012_SEG0059,REC012,SPK001,train,vad_v1,531.168,534.472,3.304,data/processed/segments/REC012/REC012_SEG0059.wav,included,,no,"wind, abriḍ waman s-iɣarwa.",wind abriḍ waman s iɣarwa,,pending,
REC012_SEG0060,REC012,SPK001,train,vad_v1,537.336,546.216,8.88,data/processed/segments/REC012/REC012_SEG0060.wav,included,,no,"waxxa ḍin aṭtas ɣa əqarakqa n šnin ḍ iɛrabən, nəšt ixəf inu aḥəɣ, aḥəɣ assaɛudiya ziɣ ḍinni aɛrabən yamaniyən iɛummaniyən ziɣ ṭnəqqaɛ.",waxxa ḍin aṭtas ɣa eqarakqa n cnin ḍ iɛraben nect ixef inu aḥeɣ aḥeɣ assaɛudiya ziɣ ḍinni aɛraben yamaniyen iɛummaniyen ziɣ ṭneqqaɛ,,pending,
REC012_SEG0061,REC012,SPK001,train,vad_v1,547.192,555.624,8.432,data/processed/segments/REC012/REC012_SEG0061.wav,included,,no,"s-n muxin, aqam uk ttawən mik tawən, ḍ yina, ḍṣḥuḍ ssɛin, zi miyya atafa ḍ yina ɣam yayyin, waxzaɛ šək yina madtawin d-gina.",s n muxin aqam uk ttawen mik tawen ḍ yina ḍṣḥuḍ ssɛin zi miyya atafa ḍ yina ɣam yayyin waxzaɛ cek yina madtawin d gina,,pending,
REC012_SEG0062,REC012,SPK001,train,vad_v1,557.144,558.024,0.88,data/processed/segments/REC012/REC012_SEG0062.wav,included,,no,iwaxsən.,iwaxsen,,pending,
REC012_SEG0063,REC012,SPK001,train,vad_v1,558.52,572.352,13.832,data/processed/segments/REC012/REC012_SEG0063.wav,included,,no,"qqarəx llaqa ḍyin rbɛad n rs ddusma ḍin rbɛad n arrasa, əqqarək llaqa wusindi ɛabən ḍili manyən xa jin ḍarwa nsən dyin d ibuhli tusmaḍ arrasa nišan, yina.",qqarex llaqa ḍyin rbɛad n rs ddusma ḍin rbɛad n arrasa eqqarek llaqa wusindi ɛaben ḍili manyen xa jin ḍarwa nsen dyin d ibuhli tusmaḍ arrasa nican yina,,pending,
REC012_SEG0064,REC012,SPK001,train,vad_v1,572.352,585.992,13.64,data/processed/segments/REC012/REC012_SEG0064.wav,included,,no,"wə tiwin šək yina maša məri ufin ataf tak ɛanna ḍimura, qa ḍa, ḍa ḍyin iwḍan iɛəffanant məra ufin daksəḍ x iwdan, ḍ ufin ḍaksad x bnadəm, u ji ayənni s ɣa yinilmaha,as ininšk ḍərqa ad as-inəšk d miṣərḥam šəkgusəddiš ajəḍ ḍ-uḍa.",we tiwin cek yina maca meri ufin ataf tak ɛanna ḍimura qa ḍa ḍa ḍyin iwḍan iɛeffanant mera ufin dakseḍ x iwdan ḍ ufin ḍaksad x bnadem u ji ayenni s ɣa yinilmaha as ininck ḍerqa ad as ineck d miṣerḥam cekguseddic ajeḍ ḍ uḍa,,pending,
